fantasy_team_id,user_id,fantasy_team_name,roster_size,player_id
287,287,user287's team,12,52539
287,287,user287's team,12,46197
287,287,user287's team,12,42381
287,287,user287's team,12,54535
287,287,user287's team,12,41712
287,287,user287's team,12,53556
287,287,user287's team,12,52778
288,288,user288's team,12,45004
288,288,user288's team,12,46199
288,288,user288's team,12,53601
288,288,user288's team,12,54680
288,288,user288's team,12,54481
288,288,user288's team,12,38632
288,288,user288's team,12,47808
288,288,user288's team,12,42410
288,288,user288's team,12,47877
288,288,user288's team,12,47834
288,288,user288's team,12,53451
288,288,user288's team,12,44834
289,289,user289's team,12,46104
289,289,user289's team,12,54628
289,289,user289's team,12,53579
289,289,user289's team,12,45052
289,289,user289's team,12,42935
289,289,user289's team,12,47811
289,289,user289's team,12,47890
289,289,user289's team,12,44830
289,289,user289's team,12,48581
289,289,user289's team,12,39684
289,289,user289's team,12,46378
289,289,user289's team,12,53608
290,290,user290's team,12,52497
290,290,user290's team,12,43433
290,290,user290's team,12,48581
290,290,user290's team,12,44881
290,290,user290's team,12,44876
290,290,user290's team,12,53451
290,290,user290's team,12,53581
290,290,user290's team,12,39950
290,290,user290's team,12,53487
290,290,user290's team,12,52618
290,290,user290's team,12,46657
290,290,user290's team,12,43350
291,291,user291's team,12,45695
291,291,user291's team,12,37101
291,291,user291's team,12,53430
291,291,user291's team,12,52515
291,291,user291's team,12,47820
291,291,user291's team,12,41239
291,291,user291's team,12,46487
291,291,user291's team,12,38632
291,291,user291's team,12,48646
291,291,user291's team,12,47808
291,291,user291's team,12,54708
291,291,user291's team,12,47856
292,292,user292's team,12,47987
292,292,user292's team,12,52447
292,292,user292's team,12,44867
292,292,user292's team,12,46205
292,292,user292's team,12,54750
292,292,user292's team,12,46846
292,292,user292's team,12,44853
292,292,user292's team,12,42346
292,292,user292's team,12,53580
292,292,user292's team,12,46487
292,292,user292's team,12,46212
292,292,user292's team,12,47882
293,293,user293's team,12,39989
293,293,user293's team,12,48530
293,293,user293's team,12,35452
293,293,user293's team,12,41712
293,293,user293's team,12,47839
293,293,user293's team,12,52416
293,293,user293's team,12,53639
293,293,user293's team,12,54489
293,293,user293's team,12,52554
293,293,user293's team,12,47820
293,293,user293's team,12,47857
293,293,user293's team,12,42437
294,294,user294's team,12,53519
294,294,user294's team,12,44929
294,294,user294's team,12,42406
294,294,user294's team,12,52534
294,294,user294's team,12,43487
294,294,user294's team,12,42344
294,294,user294's team,12,53946
294,294,user294's team,12,43362
294,294,user294's team,12,47806
294,294,user294's team,12,47836
294,294,user294's team,12,53441
294,294,user294's team,12,54524
295,295,user295's team,12,54673
295,295,user295's team,12,47917
295,295,user295's team,12,44862
295,295,user295's team,12,53440
295,295,user295's team,12,52574
295,295,user295's team,12,52581
295,295,user295's team,12,42331
295,295,user295's team,12,41361
295,295,user295's team,12,52483
295,295,user295's team,12,47826
295,295,user295's team,12,53117
295,295,user295's team,12,42441
296,296,user296's team,12,46135
296,296,user296's team,12,44930
296,296,user296's team,12,47857
296,296,user296's team,12,43299
296,296,user296's team,12,42589
296,296,user296's team,12,43373
296,296,user296's team,12,45630
296,296,user296's team,12,54673
296,296,user296's team,12,46124
296,296,user296's team,12,44846
296,296,user296's team,12,52551
296,296,user296's team,12,54499
297,297,user297's team,12,41321
297,297,user297's team,12,46116
297,297,user297's team,12,54502
297,297,user297's team,12,44888
297,297,user297's team,12,44856
297,297,user297's team,12,45185
297,297,user297's team,12,52863
297,297,user297's team,12,46307
297,297,user297's team,12,54576
297,297,user297's team,12,52513
297,297,user297's team,12,41310
297,297,user297's team,12,54530
298,298,user298's team,12,43503
298,298,user298's team,12,46097
298,298,user298's team,12,54633
298,298,user298's team,12,53946
298,298,user298's team,12,42827
298,298,user298's team,12,42365
298,298,user298's team,12,43324
298,298,user298's team,12,48181
298,298,user298's team,12,52571
298,298,user298's team,12,41269
298,298,user298's team,12,52506
298,298,user298's team,12,43351
299,299,user299's team,12,47918
299,299,user299's team,12,40031
299,299,user299's team,12,42433
299,299,user299's team,12,46139
299,299,user299's team,12,53451
299,299,user299's team,12,52600
299,299,user299's team,12,52414
299,299,user299's team,12,46307
299,299,user299's team,12,39997
299,299,user299's team,12,53047
299,299,user299's team,12,44972
299,299,user299's team,12,43353
300,300,user300's team,12,44912
300,300,user300's team,12,38540
300,300,user300's team,12,42368
300,300,user300's team,12,39975
300,300,user300's team,12,46269
300,300,user300's team,12,45011
300,300,user300's team,12,43445
300,300,user300's team,12,53457
300,300,user300's team,12,55042
300,300,user300's team,12,42818
300,300,user300's team,12,46165
300,300,user300's team,12,48235
301,301,user301's team,12,44853
301,301,user301's team,12,53658
301,301,user301's team,12,46387
301,301,user301's team,12,53611
301,301,user301's team,12,43404
301,301,user301's team,12,41231
301,301,user301's team,12,46151
301,301,user301's team,12,52618
301,301,user301's team,12,45052
301,301,user301's team,12,53474
301,301,user301's team,12,47855
301,301,user301's team,12,47907
302,302,user302's team,12,53663
302,302,user302's team,12,47891
302,302,user302's team,12,44896
302,302,user302's team,12,43399
302,302,user302's team,12,29851
302,302,user302's team,12,46527
302,302,user302's team,12,46117
302,302,user302's team,12,46275
302,302,user302's team,12,48011
302,302,user302's team,12,42470
302,302,user302's team,12,41235
302,302,user302's team,12,46163
303,303,user303's team,12,52418
303,303,user303's team,12,46264
303,303,user303's team,12,47862
303,303,user303's team,12,46205
303,303,user303's team,12,46527
303,303,user303's team,12,48537
303,303,user303's team,12,53532
303,303,user303's team,12,54625
303,303,user303's team,12,42826
303,303,user303's team,12,52706
303,303,user303's team,12,47859
303,303,user303's team,12,53464
304,304,user304's team,12,38538
304,304,user304's team,12,42372
304,304,user304's team,12,42443
304,304,user304's team,12,46189
304,304,user304's team,12,53518
304,304,user304's team,12,43380
304,304,user304's team,12,53498
304,304,user304's team,12,53602
304,304,user304's team,12,47854
304,304,user304's team,12,44834
304,304,user304's team,12,37778
304,304,user304's team,12,52543
305,305,user305's team,12,46146
305,305,user305's team,12,54502
305,305,user305's team,12,54499
305,305,user305's team,12,47864
305,305,user305's team,12,53518
305,305,user305's team,12,53645
305,305,user305's team,12,40030
305,305,user305's team,12,47846
305,305,user305's team,12,46304
305,305,user305's team,12,42818
305,305,user305's team,12,52430
305,305,user305's team,12,54528
306,306,user306's team,12,53449
306,306,user306's team,12,47839
306,306,user306's team,12,44862
306,306,user306's team,12,52522
306,306,user306's team,12,42365
306,306,user306's team,12,42816
306,306,user306's team,12,44995
306,306,user306's team,12,47947
306,306,user306's team,12,44841
306,306,user306's team,12,42511
306,306,user306's team,12,34452
306,306,user306's team,12,40030
307,307,user307's team,12,52456
307,307,user307's team,12,38577
307,307,user307's team,12,42436
307,307,user307's team,12,46124
307,307,user307's team,12,42827
307,307,user307's team,12,42356
307,307,user307's team,12,39950
307,307,user307's team,12,53608
307,307,user307's team,12,53512
307,307,user307's team,12,47941
307,307,user307's team,12,47944
307,307,user307's team,12,43399
308,308,user308's team,12,53524
308,308,user308's team,12,53555
308,308,user308's team,12,46823
308,308,user308's team,12,44972
308,308,user308's team,12,46109
308,308,user308's team,12,52517
308,308,user308's team,12,46101
308,308,user308's team,12,42476
308,308,user308's team,12,41242
308,308,user308's team,12,43694
308,308,user308's team,12,54499
308,308,user308's team,12,43332
309,309,user309's team,12,54527
309,309,user309's team,12,41915
309,309,user309's team,12,44903
309,309,user309's team,12,46203
309,309,user309's team,12,41321
309,309,user309's team,12,47865
309,309,user309's team,12,52500
309,309,user309's team,12,53510
309,309,user309's team,12,53438
309,309,user309's team,12,52440
309,309,user309's team,12,46487
309,309,user309's team,12,46669
310,310,user310's team,12,53558
310,310,user310's team,12,54612
310,310,user310's team,12,45033
310,310,user310's team,12,47956
310,310,user310's team,12,46099
310,310,user310's team,12,52440
310,310,user310's team,12,46841
310,310,user310's team,12,52435
310,310,user310's team,12,46173
310,310,user310's team,12,53509
310,310,user310's team,12,43344
310,310,user310's team,12,45695
311,311,user311's team,12,48026
311,311,user311's team,12,53534
311,311,user311's team,12,42393
311,311,user311's team,12,47885
311,311,user311's team,12,53655
311,311,user311's team,12,52524
311,311,user311's team,12,48455
311,311,user311's team,12,46153
311,311,user311's team,12,41595
311,311,user311's team,12,41361
311,311,user311's team,12,43356
311,311,user311's team,12,46846
312,312,user312's team,12,46166
312,312,user312's team,12,44854
312,312,user312's team,12,48447
312,312,user312's team,12,46131
312,312,user312's team,12,53668
312,312,user312's team,12,43302
312,312,user312's team,12,43384
312,312,user312's team,12,53618
312,312,user312's team,12,52496
312,312,user312's team,12,48646
312,312,user312's team,12,52466
312,312,user312's team,12,54573
313,313,user313's team,12,54703
313,313,user313's team,12,52609
313,313,user313's team,12,40017
313,313,user313's team,12,44906
313,313,user313's team,12,46206
313,313,user313's team,12,52980
313,313,user313's team,12,46070
313,313,user313's team,12,46269
313,313,user313's team,12,41295
313,313,user313's team,12,52445
313,313,user313's team,12,52478
313,313,user313's team,12,46194
314,314,user314's team,12,47845
314,314,user314's team,12,43404
314,314,user314's team,12,44978
314,314,user314's team,12,42391
314,314,user314's team,12,47856
314,314,user314's team,12,52584
314,314,user314's team,12,47899
314,314,user314's team,12,43302
314,314,user314's team,12,38779
314,314,user314's team,12,46141
314,314,user314's team,12,44902
314,314,user314's team,12,53469
315,315,user315's team,12,53442
315,315,user315's team,12,47852
315,315,user315's team,12,42471
315,315,user315's team,12,42395
315,315,user315's team,12,45352
315,315,user315's team,12,46173
315,315,user315's team,12,53520
315,315,user315's team,12,54673
315,315,user315's team,12,54499
315,315,user315's team,12,54597
315,315,user315's team,12,43378
315,315,user315's team,12,46096
316,316,user316's team,12,52907
316,316,user316's team,12,53611
316,316,user316's team,12,53430
316,316,user316's team,12,52517
316,316,user316's team,12,53476
316,316,user316's team,12,48530
316,316,user316's team,12,43694
316,316,user316's team,12,46137
316,316,user316's team,12,47956
316,316,user316's team,12,44929
316,316,user316's team,12,52479
316,316,user316's team,12,47882
317,317,user317's team,12,46077
317,317,user317's team,12,47882
317,317,user317's team,12,52535
317,317,user317's team,12,44995
317,317,user317's team,12,46144
317,317,user317's team,12,52525
317,317,user317's team,12,52574
317,317,user317's team,12,41630
317,317,user317's team,12,47862
317,317,user317's team,12,37097
317,317,user317's team,12,43433
317,317,user317's team,12,43396
318,318,user318's team,12,53512
318,318,user318's team,12,54582
318,318,user318's team,12,44867
318,318,user318's team,12,42547
318,318,user318's team,12,54505
318,318,user318's team,12,53558
318,318,user318's team,12,45004
318,318,user318's team,12,53499
318,318,user318's team,12,48415
318,318,user318's team,12,46506
318,318,user318's team,12,54586
318,318,user318's team,12,48988
319,319,user319's team,12,41349
319,319,user319's team,12,52660
319,319,user319's team,12,41246
319,319,user319's team,12,45012
319,319,user319's team,12,46146
319,319,user319's team,12,54512
319,319,user319's team,12,52594
319,319,user319's team,12,47974
319,319,user319's team,12,47807
319,319,user319's team,12,53624
319,319,user319's team,12,46487
319,319,user319's team,12,46187
320,320,user320's team,12,48723
320,320,user320's team,12,53459
320,320,user320's team,12,52554
320,320,user320's team,12,46711
320,320,user320's team,12,53574
320,320,user320's team,12,47920
320,320,user320's team,12,41349
320,320,user320's team,12,47862
320,320,user320's team,12,44987
320,320,user320's team,12,47913
320,320,user320's team,12,46214
320,320,user320's team,12,52472
321,321,user321's team,12,43325
321,321,user321's team,12,46117
321,321,user321's team,12,46190
321,321,user321's team,12,43586
321,321,user321's team,12,44826
321,321,user321's team,12,45038
321,321,user321's team,12,53471
321,321,user321's team,12,38868
321,321,user321's team,12,46215
321,321,user321's team,12,42883
321,321,user321's team,12,43441
321,321,user321's team,12,48032
322,322,user322's team,12,41235
322,322,user322's team,12,47944
322,322,user322's team,12,43292
322,322,user322's team,12,52448
322,322,user322's team,12,52462
322,322,user322's team,12,38557
322,322,user322's team,12,42347
322,322,user322's team,12,54611
322,322,user322's team,12,54488
322,322,user322's team,12,46211
322,322,user322's team,12,53592
322,322,user322's team,12,53608
323,323,user323's team,12,39989
323,323,user323's team,12,45038
323,323,user323's team,12,45280
323,323,user323's team,12,43352
323,323,user323's team,12,38538
323,323,user323's team,12,52581
323,323,user323's team,12,48516
323,323,user323's team,12,54492
323,323,user323's team,12,47785
323,323,user323's team,12,52481
323,323,user323's team,12,43399
323,323,user323's team,12,42363
324,324,user324's team,12,44978
324,324,user324's team,12,53591
324,324,user324's team,12,54577
324,324,user324's team,12,46527
324,324,user324's team,12,53492
324,324,user324's team,12,44819
324,324,user324's team,12,47956
324,324,user324's team,12,44867
324,324,user324's team,12,39684
324,324,user324's team,12,44068
324,324,user324's team,12,45094
324,324,user324's team,12,45011
325,325,user325's team,12,45268
325,325,user325's team,12,53649
325,325,user325's team,12,52663
325,325,user325's team,12,52505
325,325,user325's team,12,52496
325,325,user325's team,12,41240
325,325,user325's team,12,46163
325,325,user325's team,12,47807
325,325,user325's team,12,37266
325,325,user325's team,12,52518
325,325,user325's team,12,42348
325,325,user325's team,12,44930
326,326,user326's team,12,46671
326,326,user326's team,12,47855
326,326,user326's team,12,42116
326,326,user326's team,12,42477
326,326,user326's team,12,42480
326,326,user326's team,12,38619
326,326,user326's team,12,53577
326,326,user326's team,12,41269
326,326,user326's team,12,48566
326,326,user326's team,12,42398
326,326,user326's team,12,52538
326,326,user326's team,12,44866
327,327,user327's team,12,54532
327,327,user327's team,12,53946
327,327,user327's team,12,52618
327,327,user327's team,12,52673
327,327,user327's team,12,54680
327,327,user327's team,12,53896
327,327,user327's team,12,47852
327,327,user327's team,12,47906
327,327,user327's team,12,53547
327,327,user327's team,12,44896
327,327,user327's team,12,45900
327,327,user327's team,12,44822
328,328,user328's team,12,47934
328,328,user328's team,12,52502
328,328,user328's team,12,54492
328,328,user328's team,12,44869
328,328,user328's team,12,54716
328,328,user328's team,12,25511
328,328,user328's team,12,46259
328,328,user328's team,12,41231
328,328,user328's team,12,47808
328,328,user328's team,12,46124
328,328,user328's team,12,43350
328,328,user328's team,12,47984
329,329,user329's team,12,41475
329,329,user329's team,12,35452
329,329,user329's team,12,53896
329,329,user329's team,12,38577
329,329,user329's team,12,38868
329,329,user329's team,12,43344
329,329,user329's team,12,52430
329,329,user329's team,12,54650
329,329,user329's team,12,41240
329,329,user329's team,12,47808
329,329,user329's team,12,45900
329,329,user329's team,12,53484
330,330,user330's team,12,46674
330,330,user330's team,12,45052
330,330,user330's team,12,44938
330,330,user330's team,12,53536
330,330,user330's team,12,53508
330,330,user330's team,12,44974
330,330,user330's team,12,54708
330,330,user330's team,12,47867
330,330,user330's team,12,46080
330,330,user330's team,12,53500
330,330,user330's team,12,43294
330,330,user330's team,12,45798
331,331,user331's team,12,48198
331,331,user331's team,12,53522
331,331,user331's team,12,54601
331,331,user331's team,12,44985
331,331,user331's team,12,44917
331,331,user331's team,12,35562
331,331,user331's team,12,52846
331,331,user331's team,12,54475
331,331,user331's team,12,46155
331,331,user331's team,12,43503
331,331,user331's team,12,53434
331,331,user331's team,12,54560
332,332,user332's team,12,52578
332,332,user332's team,12,52611
332,332,user332's team,12,53441
332,332,user332's team,12,47975
332,332,user332's team,12,42360
332,332,user332's team,12,41257
332,332,user332's team,12,54532
332,332,user332's team,12,47872
332,332,user332's team,12,47809
332,332,user332's team,12,47888
332,332,user332's team,12,46264
332,332,user332's team,12,55173
333,333,user333's team,12,52497
333,333,user333's team,12,54482
333,333,user333's team,12,43362
333,333,user333's team,12,46674
333,333,user333's team,12,54572
333,333,user333's team,12,46081
333,333,user333's team,12,45339
333,333,user333's team,12,38551
333,333,user333's team,12,48118
333,333,user333's team,12,47811
333,333,user333's team,12,45571
333,333,user333's team,12,52494
334,334,user334's team,12,46232
334,334,user334's team,12,52778
334,334,user334's team,12,33099
334,334,user334's team,12,47975
334,334,user334's team,12,46101
334,334,user334's team,12,43484
334,334,user334's team,12,42441
334,334,user334's team,12,46130
334,334,user334's team,12,37075
334,334,user334's team,12,46302
334,334,user334's team,12,53440
334,334,user334's team,12,54576
335,335,user335's team,12,52598
335,335,user335's team,12,53536
335,335,user335's team,12,53457
335,335,user335's team,12,41246
335,335,user335's team,12,54505
335,335,user335's team,12,53468
335,335,user335's team,12,38548
335,335,user335's team,12,42547
335,335,user335's team,12,52481
335,335,user335's team,12,47816
335,335,user335's team,12,35470
335,335,user335's team,12,46501
336,336,user336's team,12,47941
336,336,user336's team,12,47793
336,336,user336's team,12,52527
336,336,user336's team,12,46116
336,336,user336's team,12,47899
336,336,user336's team,12,43821
336,336,user336's team,12,48462
336,336,user336's team,12,54650
336,336,user336's team,12,53579
336,336,user336's team,12,46190
336,336,user336's team,12,52434
336,336,user336's team,12,48415
337,337,user337's team,12,48530
337,337,user337's team,12,54624
337,337,user337's team,12,54680
337,337,user337's team,12,52733
337,337,user337's team,12,42348
337,337,user337's team,12,46213
337,337,user337's team,12,42344
337,337,user337's team,12,44947
337,337,user337's team,12,54578
337,337,user337's team,12,44938
337,337,user337's team,12,41232
337,337,user337's team,12,46197
338,338,user338's team,12,40171
338,338,user338's team,12,46302
338,338,user338's team,12,47939
338,338,user338's team,12,53609
338,338,user338's team,12,54583
338,338,user338's team,12,53727
338,338,user338's team,12,54542
338,338,user338's team,12,46070
338,338,user338's team,12,54513
338,338,user338's team,12,40737
338,338,user338's team,12,53519
338,338,user338's team,12,53074
339,339,user339's team,12,35466
339,339,user339's team,12,46101
339,339,user339's team,12,52566
339,339,user339's team,12,53712
339,339,user339's team,12,43700
339,339,user339's team,12,42437
339,339,user339's team,12,47906
339,339,user339's team,12,45536
339,339,user339's team,12,48770
339,339,user339's team,12,48489
339,339,user339's team,12,48520
339,339,user339's team,12,42331
340,340,user340's team,12,54680
340,340,user340's team,12,54495
340,340,user340's team,12,52441
340,340,user340's team,12,53063
340,340,user340's team,12,42400
340,340,user340's team,12,42826
340,340,user340's team,12,53452
340,340,user340's team,12,43445
340,340,user340's team,12,54571
340,340,user340's team,12,41959
340,340,user340's team,12,48097
340,340,user340's team,12,53443
341,341,user341's team,12,46190
341,341,user341's team,12,37087
341,341,user341's team,12,46255
341,341,user341's team,12,41300
341,341,user341's team,12,42500
341,341,user341's team,12,54493
341,341,user341's team,12,46080
341,341,user341's team,12,44825
341,341,user341's team,12,54600
341,341,user341's team,12,48198
341,341,user341's team,12,35472
341,341,user341's team,12,44872
342,342,user342's team,12,43584
342,342,user342's team,12,44872
342,342,user342's team,12,40017
342,342,user342's team,12,53687
342,342,user342's team,12,52663
342,342,user342's team,12,46376
342,342,user342's team,12,40149
342,342,user342's team,12,44947
342,342,user342's team,12,41915
342,342,user342's team,12,41269
342,342,user342's team,12,43522
342,342,user342's team,12,47864
343,343,user343's team,12,38559
343,343,user343's team,12,44815
343,343,user343's team,12,54784
343,343,user343's team,12,48447
343,343,user343's team,12,46124
343,343,user343's team,12,44987
343,343,user343's team,12,48512
343,343,user343's team,12,54624
343,343,user343's team,12,46312
343,343,user343's team,12,54522
343,343,user343's team,12,38868
343,343,user343's team,12,45536
344,344,user344's team,12,44831
344,344,user344's team,12,42503
344,344,user344's team,12,45695
344,344,user344's team,12,54628
344,344,user344's team,12,52600
344,344,user344's team,12,47795
344,344,user344's team,12,42031
344,344,user344's team,12,44863
344,344,user344's team,12,53602
344,344,user344's team,12,53667
344,344,user344's team,12,53554
344,344,user344's team,12,55105
345,345,user345's team,12,47832
345,345,user345's team,12,40039
345,345,user345's team,12,43478
345,345,user345's team,12,48235
345,345,user345's team,12,43356
345,345,user345's team,12,47796
345,345,user345's team,12,48225
345,345,user345's team,12,44926
345,345,user345's team,12,43433
345,345,user345's team,12,47922
345,345,user345's team,12,46214
345,345,user345's team,12,46377
346,346,user346's team,12,43522
346,346,user346's team,12,46109
346,346,user346's team,12,46119
346,346,user346's team,12,46158
346,346,user346's team,12,54586
346,346,user346's team,12,52609
346,346,user346's team,12,48415
346,346,user346's team,12,53494
346,346,user346's team,12,46083
346,346,user346's team,12,44898
346,346,user346's team,12,46204
346,346,user346's team,12,46099
347,347,user347's team,12,53580
347,347,user347's team,12,43316
347,347,user347's team,12,46163
347,347,user347's team,12,54532
347,347,user347's team,12,47917
347,347,user347's team,12,52980
347,347,user347's team,12,54550
347,347,user347's team,12,47839
347,347,user347's team,12,48770
347,347,user347's team,12,41230
347,347,user347's team,12,43454
347,347,user347's team,12,53503
348,348,user348's team,12,53608
348,348,user348's team,12,46205
348,348,user348's team,12,44930
348,348,user348's team,12,54466
348,348,user348's team,12,46166
348,348,user348's team,12,44827
348,348,user348's team,12,42485
348,348,user348's team,12,43376
348,348,user348's team,12,47944
348,348,user348's team,12,54750
348,348,user348's team,12,53441
348,348,user348's team,12,45268
349,349,user349's team,12,47790
349,349,user349's team,12,54521
349,349,user349's team,12,46113
349,349,user349's team,12,53485
349,349,user349's team,12,43797
349,349,user349's team,12,38629
349,349,user349's team,12,42116
349,349,user349's team,12,52478
349,349,user349's team,12,53527
349,349,user349's team,12,52863
349,349,user349's team,12,52466
349,349,user349's team,12,54487
350,350,user350's team,12,35449
350,350,user350's team,12,47848
350,350,user350's team,12,47947
350,350,user350's team,12,52543
350,350,user350's team,12,53464
350,350,user350's team,12,55045
350,350,user350's team,12,52417
350,350,user350's team,12,53443
350,350,user350's team,12,35472
350,350,user350's team,12,53596
350,350,user350's team,12,54703
350,350,user350's team,12,47841
351,351,user351's team,12,46263
351,351,user351's team,12,53440
351,351,user351's team,12,52523
351,351,user351's team,12,52513
351,351,user351's team,12,47786
351,351,user351's team,12,47984
351,351,user351's team,12,53073
351,351,user351's team,12,52426
351,351,user351's team,12,42431
351,351,user351's team,12,53667
351,351,user351's team,12,46094
351,351,user351's team,12,47847
352,352,user352's team,12,53491
352,352,user352's team,12,44978
352,352,user352's team,12,46109
352,352,user352's team,12,52431
352,352,user352's team,12,48123
352,352,user352's team,12,46235
352,352,user352's team,12,53468
352,352,user352's team,12,54528
352,352,user352's team,12,52543
352,352,user352's team,12,48013
352,352,user352's team,12,52778
352,352,user352's team,12,37097
353,353,user353's team,12,52441
353,353,user353's team,12,54537
353,353,user353's team,12,52522
353,353,user353's team,12,44869
353,353,user353's team,12,46100
353,353,user353's team,12,53554
353,353,user353's team,12,25511
353,353,user353's team,12,54572
353,353,user353's team,12,48235
353,353,user353's team,12,41269
353,353,user353's team,12,54703
353,353,user353's team,12,52536
354,354,user354's team,12,44905
354,354,user354's team,12,41369
354,354,user354's team,12,54527
354,354,user354's team,12,45009
354,354,user354's team,12,43522
354,354,user354's team,12,48235
354,354,user354's team,12,42436
354,354,user354's team,12,54476
354,354,user354's team,12,46522
354,354,user354's team,12,43368
354,354,user354's team,12,53580
354,354,user354's team,12,52483
355,355,user355's team,12,44831
355,355,user355's team,12,54600
355,355,user355's team,12,44068
355,355,user355's team,12,40031
355,355,user355's team,12,38544
355,355,user355's team,12,40026
355,355,user355's team,12,52614
355,355,user355's team,12,41369
355,355,user355's team,12,46161
355,355,user355's team,12,47882
355,355,user355's team,12,42358
355,355,user355's team,12,52434
356,356,user356's team,12,43496
356,356,user356's team,12,43338
356,356,user356's team,12,38551
356,356,user356's team,12,39975
356,356,user356's team,12,47929
356,356,user356's team,12,39997
356,356,user356's team,12,48207
356,356,user356's team,12,53472
356,356,user356's team,12,44869
356,356,user356's team,12,45280
356,356,user356's team,12,44822
356,356,user356's team,12,46188
357,357,user357's team,12,53556
357,357,user357's team,12,43533
357,357,user357's team,12,54633
357,357,user357's team,12,53487
357,357,user357's team,12,46657
357,357,user357's team,12,47793
357,357,user357's team,12,54784
357,357,user357's team,12,47882
357,357,user357's team,12,39684
357,357,user357's team,12,44816
357,357,user357's team,12,54500
357,357,user357's team,12,53455
358,358,user358's team,12,52538
358,358,user358's team,12,53661
358,358,user358's team,12,43503
358,358,user358's team,12,43433
358,358,user358's team,12,52546
358,358,user358's team,12,43522
358,358,user358's team,12,42393
358,358,user358's team,12,40030
358,358,user358's team,12,47787
358,358,user358's team,12,44856
358,358,user358's team,12,53117
358,358,user358's team,12,47847
359,359,user359's team,12,43415
359,359,user359's team,12,44815
359,359,user359's team,12,37266
359,359,user359's team,12,53501
359,359,user359's team,12,52451
359,359,user359's team,12,52743
359,359,user359's team,12,53466
359,359,user359's team,12,54481
359,359,user359's team,12,47874
359,359,user359's team,12,42401
359,359,user359's team,12,46092
359,359,user359's team,12,55042
360,360,user360's team,12,53639
360,360,user360's team,12,53633
360,360,user360's team,12,52447
360,360,user360's team,12,42477
360,360,user360's team,12,48241
360,360,user360's team,12,47944
360,360,user360's team,12,48123
360,360,user360's team,12,47987
360,360,user360's team,12,54608
360,360,user360's team,12,46243
360,360,user360's team,12,54543
360,360,user360's team,12,47789
361,361,user361's team,12,43335
361,361,user361's team,12,52494
361,361,user361's team,12,43404
361,361,user361's team,12,53739
361,361,user361's team,12,44880
361,361,user361's team,12,52435
361,361,user361's team,12,37778
361,361,user361's team,12,52991
361,361,user361's team,12,39684
361,361,user361's team,12,35472
361,361,user361's team,12,52470
361,361,user361's team,12,48581
362,362,user362's team,12,53624
362,362,user362's team,12,53117
362,362,user362's team,12,52411
362,362,user362's team,12,53496
362,362,user362's team,12,47938
362,362,user362's team,12,43415
362,362,user362's team,12,43433
362,362,user362's team,12,52598
362,362,user362's team,12,39989
362,362,user362's team,12,54488
362,362,user362's team,12,54671
362,362,user362's team,12,48097
363,363,user363's team,12,38868
363,363,user363's team,12,52630
363,363,user363's team,12,47939
363,363,user363's team,12,44844
363,363,user363's team,12,54474
363,363,user363's team,12,53499
363,363,user363's team,12,39975
363,363,user363's team,12,53602
363,363,user363's team,12,44896
363,363,user363's team,12,54475
363,363,user363's team,12,52623
363,363,user363's team,12,44947
364,364,user364's team,12,47802
364,364,user364's team,12,54537
364,364,user364's team,12,44872
364,364,user364's team,12,48462
364,364,user364's team,12,44908
364,364,user364's team,12,42476
364,364,user364's team,12,44938
364,364,user364's team,12,38607
364,364,user364's team,12,52595
364,364,user364's team,12,43370
364,364,user364's team,12,43478
364,364,user364's team,12,46652
365,365,user365's team,12,46841
365,365,user365's team,12,54639
365,365,user365's team,12,53074
365,365,user365's team,12,53663
365,365,user365's team,12,53565
365,365,user365's team,12,37130
365,365,user365's team,12,44926
365,365,user365's team,12,46998
365,365,user365's team,12,42410
365,365,user365's team,12,54618
365,365,user365's team,12,48683
365,365,user365's team,12,42443
366,366,user366's team,12,48512
366,366,user366's team,12,46249
366,366,user366's team,12,55032
366,366,user366's team,12,41265
366,366,user366's team,12,52852
366,366,user366's team,12,41269
366,366,user366's team,12,44834
366,366,user366's team,12,54552
366,366,user366's team,12,54576
366,366,user366's team,12,42569
366,366,user366's team,12,52907
366,366,user366's team,12,45536
367,367,user367's team,12,48544
367,367,user367's team,12,52942
367,367,user367's team,12,54624
367,367,user367's team,12,53542
367,367,user367's team,12,53946
367,367,user367's team,12,52474
367,367,user367's team,12,53522
367,367,user367's team,12,53661
367,367,user367's team,12,43455
367,367,user367's team,12,43325
367,367,user367's team,12,52454
367,367,user367's team,12,53498
368,368,user368's team,12,42826
368,368,user368's team,12,44817
368,368,user368's team,12,54618
368,368,user368's team,12,37145
368,368,user368's team,12,48723
368,368,user368's team,12,44863
368,368,user368's team,12,44820
368,368,user368's team,12,46170
368,368,user368's team,12,41293
368,368,user368's team,12,46269
368,368,user368's team,12,54750
368,368,user368's team,12,35443
369,369,user369's team,12,44906
369,369,user369's team,12,53687
369,369,user369's team,12,52609
369,369,user369's team,12,46139
369,369,user369's team,12,46131
369,369,user369's team,12,46076
369,369,user369's team,12,42427
369,369,user369's team,12,35472
369,369,user369's team,12,52938
369,369,user369's team,12,41563
369,369,user369's team,12,53073
369,369,user369's team,12,53501
370,370,user370's team,12,47790
370,370,user370's team,12,52428
370,370,user370's team,12,46652
370,370,user370's team,12,46109
370,370,user370's team,12,37075
370,370,user370's team,12,43305
